"row","year","date","displayDate","datePrecision","certainty","title","summary","people","places","tags","view","works","crossReferences","sourceBook","sourceChapter","sourceLine","sourcePath","additionalSources","additionalSourcesJson","dataFile","id","eventJson"
"29245","2016","2016-09-29","2016年9月29日星期四","day","confirmed","李戡清早飞往剑桥","《2016年9月》写，2016年9月29日清早，李戡飞去剑桥。李敖把剑桥写成有米尔顿桑树、罗素符号、八百年智慧尘封之地，并以“李戡勉之”作结。","李敖、李戡","剑桥、台湾","李戡、剑桥、留学、家庭","家庭线、教育线、晚年线","虽千万人，李敖往矣","","虽千万人，李敖往矣","046.2016年9月","117","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/046.2016年9月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-09-29-li-kan-flies-to-cambridge","{""id"":""sui-qianwan-2016-09-29-li-kan-flies-to-cambridge"",""date"":""2016-09-29"",""displayDate"":""2016年9月29日星期四"",""datePrecision"":""day"",""title"":""李戡清早飞往剑桥"",""summary"":""《2016年9月》写，2016年9月29日清早，李戡飞去剑桥。李敖把剑桥写成有米尔顿桑树、罗素符号、八百年智慧尘封之地，并以“李戡勉之”作结。"",""view"":[""家庭线"",""教育线"",""晚年线""],""tags"":[""李戡"",""剑桥"",""留学"",""家庭""],""people"":[""李敖"",""李戡""],""places"":[""剑桥"",""台湾""],""works"":[""虽千万人，李敖往矣""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""046.2016年9月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/046.2016年9月.txt"",""line"":117},""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29246","2016","2016-09-30","2016年9月30日星期五","day","confirmed","李敖发微博谈“李鸿章阅人已多，他最佩服曾国藩，说曾国藩有“大人气象””","2016年9月30日，李敖在“哈囉李敖”微博发文：李鸿章阅人已多，他最佩服曾国藩，说曾国藩有“大人气象”。从相术上看，曾文正有三角眼，是败相。但此公劲气内敛、坚苦卓绝，自成“大人气象”。我81年来，所见牛鬼蛇神，从蒋家班到土八路，长得多鼠头虾蟆眼，了无“大人气象”。唯有胡适例外，“汪汪若千顷之陂”，声容笑貌，令人难忘。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","046.2016年9月","119","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/046.2016年9月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-09-30-daily-weibo","{""id"":""sui-qianwan-2016-09-30-daily-weibo"",""date"":""2016-09-30"",""displayDate"":""2016年9月30日星期五"",""datePrecision"":""day"",""title"":""李敖发微博谈“李鸿章阅人已多，他最佩服曾国藩，说曾国藩有“大人气象””"",""summary"":""2016年9月30日，李敖在“哈囉李敖”微博发文：李鸿章阅人已多，他最佩服曾国藩，说曾国藩有“大人气象”。从相术上看，曾文正有三角眼，是败相。但此公劲气内敛、坚苦卓绝，自成“大人气象”。我81年来，所见牛鬼蛇神，从蒋家班到土八路，长得多鼠头虾蟆眼，了无“大人气象”。唯有胡适例外，“汪汪若千顷之陂”，声容笑貌，令人难忘。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""046.2016年9月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/046.2016年9月.txt"",""line"":119,""lines"":[119,121]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29247","2016","2016-10-01","2016年10月1日星期六","day","confirmed","李敖发微博谈“亲爱的阿里巴巴：端详尊照，发现《史记》把“貌寝”解释成丑是错的”","2016年10月1日，李敖在“哈囉李敖”微博发文：亲爱的阿里巴巴：端详尊照，发现《史记》把“貌寝”解释成丑是错的。“貌寝”不是丑，而是《魏志》说的“貌不足也”。貌不足是你的长相跟不上你的职业相。洋鬼子阿里巴巴做强盗可以不蒙脸；你的毛病明明“貌不足也”还要以本尊示人，难怪吓人倒怪。让党高兴一点，还是蒙起脸吧。李敖敬上。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","3","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-01-daily-weibo","{""id"":""sui-qianwan-2016-10-01-daily-weibo"",""date"":""2016-10-01"",""displayDate"":""2016年10月1日星期六"",""datePrecision"":""day"",""title"":""李敖发微博谈“亲爱的阿里巴巴：端详尊照，发现《史记》把“貌寝”解释成丑是错的”"",""summary"":""2016年10月1日，李敖在“哈囉李敖”微博发文：亲爱的阿里巴巴：端详尊照，发现《史记》把“貌寝”解释成丑是错的。“貌寝”不是丑，而是《魏志》说的“貌不足也”。貌不足是你的长相跟不上你的职业相。洋鬼子阿里巴巴做强盗可以不蒙脸；你的毛病明明“貌不足也”还要以本尊示人，难怪吓人倒怪。让党高兴一点，还是蒙起脸吧。李敖敬上。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":3,""lines"":[3,5]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29248","2016","2016-10-02","2016年10月2日星期日","day","confirmed","李敖发微博谈“我是先知，我早在28年前就警告李登辉不是好东西”","2016年10月2日，李敖在“哈囉李敖”微博发文：我是先知，我早在28年前就警告李登辉不是好东西。国民党反击我，由许倬云、丘宏达等出版《站在历史的转折点上》为李登辉护航；共产党也反击我，推迟22年才解除禁令。如今国共两党都被这假日本鬼子骗了，想来又好气又好笑又活该。李敖目光如炬、国共目光如豆、李登辉豆豆其间，爽得直放屁。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","7","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-02-daily-weibo","{""id"":""sui-qianwan-2016-10-02-daily-weibo"",""date"":""2016-10-02"",""displayDate"":""2016年10月2日星期日"",""datePrecision"":""day"",""title"":""李敖发微博谈“我是先知，我早在28年前就警告李登辉不是好东西”"",""summary"":""2016年10月2日，李敖在“哈囉李敖”微博发文：我是先知，我早在28年前就警告李登辉不是好东西。国民党反击我，由许倬云、丘宏达等出版《站在历史的转折点上》为李登辉护航；共产党也反击我，推迟22年才解除禁令。如今国共两党都被这假日本鬼子骗了，想来又好气又好笑又活该。李敖目光如炬、国共目光如豆、李登辉豆豆其间，爽得直放屁。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":7,""lines"":[7,9]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29249","2016","2016-10-03","2016年10月3日星期一","day","confirmed","李敖发微博谈“老大哥斯大林挖苦小老弟中国共产党，说它是“人造奶油式的共产党””","2016年10月3日，李敖在“哈囉李敖”微博发文：老大哥斯大林挖苦小老弟中国共产党，说它是“人造奶油式的共产党”。“人造奶油”虽然不地道，好歹也可冒充奶油。地道又怎样？你会解体，我不会，因我快速变为中国式社会主义。中国式社会主义就是美国式资本主义山寨版。全世界最可怕的动物就是共产党变成资本家，我不敢照镜子，我怕我自己。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","11","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-03-daily-weibo","{""id"":""sui-qianwan-2016-10-03-daily-weibo"",""date"":""2016-10-03"",""displayDate"":""2016年10月3日星期一"",""datePrecision"":""day"",""title"":""李敖发微博谈“老大哥斯大林挖苦小老弟中国共产党，说它是“人造奶油式的共产党””"",""summary"":""2016年10月3日，李敖在“哈囉李敖”微博发文：老大哥斯大林挖苦小老弟中国共产党，说它是“人造奶油式的共产党”。“人造奶油”虽然不地道，好歹也可冒充奶油。地道又怎样？你会解体，我不会，因我快速变为中国式社会主义。中国式社会主义就是美国式资本主义山寨版。全世界最可怕的动物就是共产党变成资本家，我不敢照镜子，我怕我自己。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":11,""lines"":[11,13]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29250","2016","2016-10-04","2016年10月4日星期二","day","confirmed","李敖发微博谈“100年前，文学革命条件之一是“不避俗语俗字””","2016年10月4日，李敖在“哈囉李敖”微博发文：100年前，文学革命条件之一是“不避俗语俗字”。但搞文学革命诸公，笔下还是文绉绉的。吴稚晖、毛润之比较放得开，也止于有“放屁”二字出现，中国人真正能恣肆行文的，百年孤寂，李敖一人而已。其实李敖只是坦白传真，他只不过写出了人民的语言。金正日、吕正操，日你操你，多么人民呀！","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","15","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-04-daily-weibo","{""id"":""sui-qianwan-2016-10-04-daily-weibo"",""date"":""2016-10-04"",""displayDate"":""2016年10月4日星期二"",""datePrecision"":""day"",""title"":""李敖发微博谈“100年前，文学革命条件之一是“不避俗语俗字””"",""summary"":""2016年10月4日，李敖在“哈囉李敖”微博发文：100年前，文学革命条件之一是“不避俗语俗字”。但搞文学革命诸公，笔下还是文绉绉的。吴稚晖、毛润之比较放得开，也止于有“放屁”二字出现，中国人真正能恣肆行文的，百年孤寂，李敖一人而已。其实李敖只是坦白传真，他只不过写出了人民的语言。金正日、吕正操，日你操你，多么人民呀！"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":15,""lines"":[15,17]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29251","2016","2016-10-05","2016年10月5日星期三","day","confirmed","李敖发微博谈“李敖揭发李登辉叛共后，李登辉迂回发出一段假历史：承认他与共产党有过…”","2016年10月5日，李敖在“哈囉李敖”微博发文：李敖揭发李登辉叛共后，李登辉迂回发出一段假历史：承认他与共产党有过渊源，但他要退出，好合好散，就退出了。后来做了国民党，但秘密长捐箱底，蒋经国不知道。不料李敖找出他出卖同志的黑资料，原来他向姓蒋的交了心、交了名单，别人横尸，他才横行。什么好合好散，是你太像共产党啦。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","19","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-05-daily-weibo","{""id"":""sui-qianwan-2016-10-05-daily-weibo"",""date"":""2016-10-05"",""displayDate"":""2016年10月5日星期三"",""datePrecision"":""day"",""title"":""李敖发微博谈“李敖揭发李登辉叛共后，李登辉迂回发出一段假历史：承认他与共产党有过…”"",""summary"":""2016年10月5日，李敖在“哈囉李敖”微博发文：李敖揭发李登辉叛共后，李登辉迂回发出一段假历史：承认他与共产党有过渊源，但他要退出，好合好散，就退出了。后来做了国民党，但秘密长捐箱底，蒋经国不知道。不料李敖找出他出卖同志的黑资料，原来他向姓蒋的交了心、交了名单，别人横尸，他才横行。什么好合好散，是你太像共产党啦。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":19,""lines"":[19,21]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29252","2016","2016-10-06","2016年10月6日星期四","day","confirmed","李敖发微博谈“念大学正值蒋家横行，资讯和史料都被打劫，知道的一点共产党讯息来自日…”","2016年10月6日，李敖在“哈囉李敖”微博发文：念大学正值蒋家横行，资讯和史料都被打劫，知道的一点共产党讯息来自日本B级学者波多野乾一；如今蒋家完蛋，波多野乾一换成了A片女优波多野结衣。曾几何时，波多野乾一和我们众望所归的共产党靠边站，波多野结衣和他们众望所归的一身白肉上床来。俱往矣，看我们的毛不如看他们的毛。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","23","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-06-daily-weibo","{""id"":""sui-qianwan-2016-10-06-daily-weibo"",""date"":""2016-10-06"",""displayDate"":""2016年10月6日星期四"",""datePrecision"":""day"",""title"":""李敖发微博谈“念大学正值蒋家横行，资讯和史料都被打劫，知道的一点共产党讯息来自日…”"",""summary"":""2016年10月6日，李敖在“哈囉李敖”微博发文：念大学正值蒋家横行，资讯和史料都被打劫，知道的一点共产党讯息来自日本B级学者波多野乾一；如今蒋家完蛋，波多野乾一换成了A片女优波多野结衣。曾几何时，波多野乾一和我们众望所归的共产党靠边站，波多野结衣和他们众望所归的一身白肉上床来。俱往矣，看我们的毛不如看他们的毛。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":23,""lines"":[23,25]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29253","2016","2016-10-07","2016年10月7日星期五","day","confirmed","李敖发微博谈“小市民有一种小人物心态，就是自己发了、想远走高飞，谁还要穷亲戚呢”","2016年10月7日，李敖在“哈囉李敖”微博发文：小市民有一种小人物心态，就是自己发了、想远走高飞，谁还要穷亲戚呢？所以，上海人不想要甘肃人；香港人不想要青海人；台湾人抱着全中国的黄金和故宫不放，不想要甘肃人青海人和专产亲娘的大陆人。从小市民小气八拉的小心眼看，很自然。但我们和共产党却不以为然。我们政治正确：不许你逃掉。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","27","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-07-daily-weibo","{""id"":""sui-qianwan-2016-10-07-daily-weibo"",""date"":""2016-10-07"",""displayDate"":""2016年10月7日星期五"",""datePrecision"":""day"",""title"":""李敖发微博谈“小市民有一种小人物心态，就是自己发了、想远走高飞，谁还要穷亲戚呢”"",""summary"":""2016年10月7日，李敖在“哈囉李敖”微博发文：小市民有一种小人物心态，就是自己发了、想远走高飞，谁还要穷亲戚呢？所以，上海人不想要甘肃人；香港人不想要青海人；台湾人抱着全中国的黄金和故宫不放，不想要甘肃人青海人和专产亲娘的大陆人。从小市民小气八拉的小心眼看，很自然。但我们和共产党却不以为然。我们政治正确：不许你逃掉。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":27,""lines"":[27,29]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29254","2016","2016-10-08","2016年10月8日星期六","day","confirmed","李敖发微博谈“折腾有中式折腾和美式折腾”","2016年10月8日，李敖在“哈囉李敖”微博发文：折腾有中式折腾和美式折腾。文革集中式折腾大成，受害的是中国；美式折腾由44任总统总其成，人类本没本领害到全世界，但美国有了，受害的是全世界。美式折腾比中式折腾厉害多了，因中式刀刀见骨，美式却吃人不吐骨头。但别因此对美国恨之入骨，因你恨了半天，说不定是你被吃的贱骨头。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","31","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-08-daily-weibo","{""id"":""sui-qianwan-2016-10-08-daily-weibo"",""date"":""2016-10-08"",""displayDate"":""2016年10月8日星期六"",""datePrecision"":""day"",""title"":""李敖发微博谈“折腾有中式折腾和美式折腾”"",""summary"":""2016年10月8日，李敖在“哈囉李敖”微博发文：折腾有中式折腾和美式折腾。文革集中式折腾大成，受害的是中国；美式折腾由44任总统总其成，人类本没本领害到全世界，但美国有了，受害的是全世界。美式折腾比中式折腾厉害多了，因中式刀刀见骨，美式却吃人不吐骨头。但别因此对美国恨之入骨，因你恨了半天，说不定是你被吃的贱骨头。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":31,""lines"":[31,33]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29255","2016","2016-10-09","2016年10月9日星期日","day","confirmed","李敖发微博谈“悲剧是知道共产党多可恨，却忽略了共产党多重要”","2016年10月9日，李敖在“哈囉李敖”微博发文：悲剧是知道共产党多可恨，却忽略了共产党多重要。李敖的伟大在敢狗血淋头、敢佛头着粪、也敢为坏人开脱。我一生历经亡国之惨、弱国之悲，我深感中国要强大，目前只有那群坏人能使中国强大。我们没有选择、没有第二次机会、也没有推翻重来的本钱和必要。让坏人中饱吧，国库损失了10%都值得！","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","35","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-09-daily-weibo","{""id"":""sui-qianwan-2016-10-09-daily-weibo"",""date"":""2016-10-09"",""displayDate"":""2016年10月9日星期日"",""datePrecision"":""day"",""title"":""李敖发微博谈“悲剧是知道共产党多可恨，却忽略了共产党多重要”"",""summary"":""2016年10月9日，李敖在“哈囉李敖”微博发文：悲剧是知道共产党多可恨，却忽略了共产党多重要。李敖的伟大在敢狗血淋头、敢佛头着粪、也敢为坏人开脱。我一生历经亡国之惨、弱国之悲，我深感中国要强大，目前只有那群坏人能使中国强大。我们没有选择、没有第二次机会、也没有推翻重来的本钱和必要。让坏人中饱吧，国库损失了10%都值得！"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":35,""lines"":[35,37]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29256","2016","2016-10-10","2016年10月10日星期一","day","confirmed","李敖发微博谈“追求政治权力，总是一场空”","2016年10月10日，李敖在“哈囉李敖”微博发文：追求政治权力，总是一场空。还赶不上追求财色来得实惠。大独裁者予智自雄，其实他早被左右包围，全部支体语言，早在小李子眼中。徐复观透露：蒋介石一摸下巴就表示要发脾气，他小徐子就先闪开为妙。可见领袖英明半天，不能令计划不贴身。由此看来，领袖最容易被计划蒙骗，领袖者，大傻瓜也。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","047.2016年10月","39","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-10-10-daily-weibo","{""id"":""sui-qianwan-2016-10-10-daily-weibo"",""date"":""2016-10-10"",""displayDate"":""2016年10月10日星期一"",""datePrecision"":""day"",""title"":""李敖发微博谈“追求政治权力，总是一场空”"",""summary"":""2016年10月10日，李敖在“哈囉李敖”微博发文：追求政治权力，总是一场空。还赶不上追求财色来得实惠。大独裁者予智自雄，其实他早被左右包围，全部支体语言，早在小李子眼中。徐复观透露：蒋介石一摸下巴就表示要发脾气，他小徐子就先闪开为妙。可见领袖英明半天，不能令计划不贴身。由此看来，领袖最容易被计划蒙骗，领袖者，大傻瓜也。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""047.2016年10月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/047.2016年10月.txt"",""line"":39,""lines"":[39,41]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
